"Double 
Checked?",survey_date,spawn_start_date,spawn_end_date,region,side,map#,point_id,location,weather,time_start,time_end,tide_time_start ,tide_time_end,tide_start,tide_end,method,water_conditions,max_vert_visibility_m,sea_conditions,length_m,average_width_m,grass_layers,grass_%substrate,RW_layers,RW_%substrate,kelp_layers,kelp_%substrate,BA_layers,BA_%substrate,LR_layers,LR_%substrate,SR_layers,SR_%substrate,RK_layers,RK_%substrate,O,O_%substrate,Other substrate details ,estimated%_of_spawn_area_bare,notes,Source
TRUE,3/6/2005,3/4/2005,3/5/2005,Knight Inlet ,,01-05,E,,overcast,14:00,18:00,15:31,,3.9,,"walk, boat, viewer, rake, other (hidchain)",other (glacial),0.5,calm,125,10,,,3.5,0.8,,,,,,,,,2,0.2,,,,0.05,"was some small areas that could have been spawned for the second time but were very lite and small (overlap on F+G), heavy bird predation",
TRUE,3/6/2005,3/4/2005,3/5/2005,Knight Inlet ,,01-05,F,,overcast,14:00,18:00,15:31,,3.9,,"walk, boat, viewer, rake, other (hidchain)",other (glacial),0.5,calm,1116,2,,,1.5,0.95,,,,,,,,,1,0.05,,,,0.3,"was some small areas that could have been spawned for the second time but were very lite and small (overlap on F+G), heavy bird predation",
TRUE,3/18/2005,3/15/2005,3/16/2005,Tribune Channel,,one,Smith Rock-1,,sunny,5:00,5:30,2:23,,5.8,,"boat, viewer, rake",clear,3,calm,20,1,,,0.25,1,,,,,,,,,,,,,,0.1,"all spawn observed was surveyed, few birds only, three small spawn area",
TRUE,3/18/2005,3/15/2005,3/16/2005,Tribune Channel,,one,Smith Rock-2,,sunny,5:00,5:30,2:23,,5.8,,"boat, viewer, rake",clear,3,calm,34,2,,,0.25,0.95,,,,,,,,,1,0.05,,,,0.1,"all spawn observed was surveyed, few birds only, three small spawn area",
TRUE,3/18/2005,3/16/2005,3/17/2005,Tribune Channel,,one,Smith Rock-3,,sunny,5:00,5:30,2:23,,5.8,,"boat, viewer, rake",clear,3,calm,10,3,,,1,0.8,,,,,,,,,1,0.2,,,,0.05,"all spawn observed was surveyed, few birds only, three small spawn area",
TRUE,3/18/2005,3/17/2005,,Bond Sound ,,B-01-05,B-1,,sunny,13:00,15:30,2:23,,5.8,,"walk, boat, viewer, rake, other (hidchain)",clear,5,calm,210,1.5,2,0.95,,,,,,,,,,,1,0.5,,,,0.1,"all spawn observed was surveyed, heavy bird predation B-7 only (tide flats)",
TRUE,3/18/2005,3/17/2005,,Bond Sound ,,B-01-05,B-2,,sunny,13:00,15:30,2:23,,5.8,,"walk, boat, viewer, rake, other (hidchain)",clear,5,calm,,,1.5,0.9,,,,,,,,,,,1,0.1,,,,0.25,"all spawn observed was surveyed, heavy bird predation B-7 only (tide flats)",
TRUE,3/18/2005,3/17/2005,,Bond Sound ,,B-01-05,B-3,,sunny,13:00,15:30,2:23,,5.8,,"walk, boat, viewer, rake, other (hidchain)",clear,5,calm,,,1.5,0.9,,,,,,,,,,,1,0.1,,,,0.2,"all spawn observed was surveyed, heavy bird predation B-7 only (tide flats)",
TRUE,3/18/2005,3/17/2005,,Bond Sound ,,B-01-05,B-4,,sunny,13:00,15:30,2:23,,5.8,,"walk, boat, viewer, rake, other (hidchain)",clear,5,calm,,,2,0.9,,,,,,,,,,,1,0.1,,,,0.1,"all spawn observed was surveyed, heavy bird predation B-7 only (tide flats)",
TRUE,3/18/2005,3/17/2005,,Bond Sound ,,B-01-05,B-5,,sunny,13:00,15:30,2:23,,5.8,,"walk, boat, viewer, rake, other (hidchain)",clear,5,calm,,,0.5,1,,,,,,,,,,,,,,,,0.1,"all spawn observed was surveyed, heavy bird predation B-7 only (tide flats)",
TRUE,3/18/2005,3/17/2005,,Bond Sound ,,B-01-05,B-6,,sunny,13:00,15:30,2:23,,5.8,,"walk, boat, viewer, rake, other (hidchain)",clear,5,calm,,,1,0.95,,,,,,,,,,,1,0.05,,,,0.1,"all spawn observed was surveyed, heavy bird predation B-7 only (tide flats)",
TRUE,3/18/2005,3/17/2005,,Bond Sound ,,B-01-05,B-7,,sunny,13:00,15:30,2:23,,5.8,,"walk, boat, viewer, rake, other (hidchain)",clear,5,calm,,,1,0.9,,,,,,,,,,,1,0.1,,,,0.3,"all spawn observed was surveyed, heavy bird predation B-7 only (tide flats)",
TRUE,3/20/2005,3/19/2005,,Belleisle Sound,,one,A,,,5:00,5:30,4:42,,5,,,,,,45,1,,,0.25,0.95,,,,,,,,,1,0.05,,,,0.3,lots of ,
TRUE,3/21/2005,3/19/2005,3/20/2005,Wakeman Sound,,two ,A,,sunny,14:30,15:30,5:23,,4.5,,"boat, viewer, rake, other (hipchain)",other (muddy),0.5,calm,130,2,,,0.75,0.9,,,,,,,,,1,0.1,,,,0.25,"all spawn observed was surveyed, heavy bird predation ",
TRUE,4/1/2005,,,"Kingcome Inlet, Wakeman Sound",,one ,1,,,13:00,18:00,12:36,1:58,4.1,4.2,"boat, viewer, rake, other (hipchain)",other (muddy),0.5,choppy,507,2,,,2.5,0.8,,,,,,,,,2,0.2,,,,0.2,"all spawn observed was surveyed, heavy bird predation",
TRUE,4/1/2005,,,"Kingcome Inlet, Wakeman Sound",,one ,2,,,13:00,18:00,12:36,1:58,4.1,4.2,"boat, viewer, rake, other (hipchain)",other (muddy),0.5,choppy,846,3,,,2,0.9,,,,,,,,,1,0.1,,,,0.3,"all spawn observed was surveyed, heavy bird predation",
TRUE,4/1/2005,,,"Kingcome Inlet, Wakeman Sound",,one ,3,,,13:00,18:00,12:36,1:58,4.1,4.2,"boat, viewer, rake, other (hipchain)",other (muddy),0.5,choppy,1200,3,,,1.5,0.95,,,,,,,,,1,0.05,,,,0.2,"all spawn observed was surveyed, heavy bird predation",
TRUE,4/1/2005,,,"Kingcome Inlet, Wakeman Sound",,one ,4,,,13:00,18:00,12:36,1:58,4.1,4.2,"boat, viewer, rake, other (hipchain)",other (muddy),0.5,choppy,1347,2,,,1.5,0.95,,,,,,,,,1,0.05,,,,0.3,"all spawn observed was surveyed, heavy bird predation",
TRUE,4/1/2005,,,"Kingcome Inlet, Wakeman Sound",,one ,5,,,13:00,18:00,12:36,1:58,4.1,4.2,"boat, viewer, rake, other (hipchain)",other (muddy),0.5,choppy,827,3,,,1,0.95,,,,,,,,,1,0.05,,,,0.2,"all spawn observed was surveyed, heavy bird predation",
TRUE,4/1/2005,,,"Kingcome Inlet, Wakeman Sound",,one ,6,,,13:00,18:00,12:36,1:58,4.1,4.2,"boat, viewer, rake, other (hipchain)",other (muddy),0.5,choppy,866,3,,,2,0.9,,,,,,,,,1,0.1,,,,0.3,"all spawn observed was surveyed, heavy bird predation",
TRUE,4/1/2005,,,"Kingcome Inlet, Wakeman Sound",,one ,7,,,13:00,18:00,12:36,1:58,4.1,4.2,"boat, viewer, rake, other (hipchain)",other (muddy),0.5,choppy,1150,1,,,0.5,0.95,,,,,,,,,1,0.05,,,,0.4,"all spawn observed was surveyed, heavy bird predation",
TRUE,4/3/2005,3/23/2005,3/24/2005,"Tribune Channel, Thompson Sound ",,two ,1,,raining,2:00,5:30,4:16,,3.9,,"boat, viewer, rake",clear,2,choppy,70,3,,,2.5,0.8,,,,,,,,,1,0.05,,,,0.1,"all spawn observed was surveyed, lite bird predation ",
TRUE,4/3/2005,3/23/2005,3/24/2005,"Tribune Channel, Thompson Sound ",,two ,2,,raining,2:00,5:30,4:16,,3.9,,"boat, viewer, rake",clear,2,choppy,15,2,,,2,0.95,,,,,,,,,1,0.05,,,,0.15,"all spawn observed was surveyed, lite bird predation ",
TRUE,4/3/2005,3/23/2005,3/24/2005,"Tribune Channel, Thompson Sound ",,two ,3,,raining,2:00,5:30,4:16,,3.9,,"boat, viewer, rake",clear,2,choppy,140,2,,,2,0.9,,,,,,,,,1,0.1,,,,0.1,"all spawn observed was surveyed, lite bird predation ",
TRUE,4/3/2005,3/23/2005,3/24/2005,"Tribune Channel, Thompson Sound ",,two ,4,,raining,2:00,5:30,4:16,,3.9,,"boat, viewer, rake",clear,2,choppy,60,1,,,1.5,0.9,,,,,,,,,1,0.1,,,,0.2,"all spawn observed was surveyed, lite bird predation ",
TRUE,4/3/2005,3/23/2005,3/24/2005,"Tribune Channel, Thompson Sound ",,two ,5,,raining,2:00,5:30,4:16,,3.9,,"boat, viewer, rake",clear,2,choppy,100,1,,,0.5,0.95,,,,,,,,,1,0.05,,,,0.2,"all spawn observed was surveyed, lite bird predation ",
TRUE,4/3/2005,3/23/2005,3/24/2005,"Tribune Channel, Thompson Sound ",,two ,6,,raining,2:00,5:30,4:16,,3.9,,"boat, viewer, rake",clear,2,choppy,520,1,,,0.25,1,,,,,,,,,1,0.05,,,,0.35,"all spawn observed was surveyed, lite bird predation ",
TRUE,4/3/2005,3/23/2005,3/24/2005,"Tribune Channel, Thompson Sound ",,two ,9,,raining,2:00,5:30,4:16,,3.9,,"boat, viewer, rake",clear,2,choppy,937,1,,,0.5,0.95,,,,,,,,,1,0.05,,,,0.15,,
TRUE,4/3/2005,3/23/2005,3/24/2005,"Tribune Channel, Thompson Sound ",,two ,10,,raining,2:00,5:30,4:16,,3.9,,"boat, viewer, rake",clear,2,choppy,60,1,,,2,0.95,,,,,,,,,1,0.05,,,,0.2,,
TRUE,4/3/2005,3/23/2005,3/24/2005,"Tribune Channel, Thompson Sound ",,two ,11,,raining,2:00,5:30,4:16,,3.9,,"boat, viewer, rake",clear,2,choppy,30,3,,,3,0.9,,,,,,,,,2,0.1,,,,0.1,,
TRUE,4/3/2005,3/23/2005,3/24/2005,"Tribune Channel, Thompson Sound ",,two ,12,,raining,2:00,5:30,4:16,,3.9,,"boat, viewer, rake",clear,2,choppy,20,2,,,2,0.9,,,,,,,,,1,0.1,,,,0.15,,
TRUE,4/3/2005,3/23/2005,3/24/2005,"Tribune Channel, Thompson Sound ",,two ,7,,raining,2:00,5:30,4:16,,3.9,,"boat, viewer, rake",clear,2,choppy,100,4,,,2.5,0.9,,,,,,,,,2,0.1,,,,0.05,,
TRUE,4/3/2005,3/23/2005,3/24/2005,"Tribune Channel, Thompson Sound ",,two ,8,,raining,2:00,5:30,4:16,,3.9,,"boat, viewer, rake",clear,2,choppy,1207,2,,,1.5,0.95,,,,,,,,,1,0.05,,,,0.15,,
TRUE,5/6/2005,4/21/2005,4/23/2005,Wakeman Sound,,,,,,,,,,,,,,,,,2,,,2,,,,,,,,,,2,,,,,,lots of bird action ,
